Country,LOCATION,TIME,Value,MEASURE,SUBJECT,INDICATOR
Usstria,USA,2013,0.546397565,PC_GDP,Housing,GGEXP
Usstria,USA,2014,0.527523296,PC_GDP,Housing,GGEXP
Usstria,USA,2015,0.520294333,PC_GDP,Housing,GGEXP
Usstria,USA,2016,0.518654356,PC_GDP,Housing,GGEXP
Usstria,USA,2017,0.545566992,PC_GDP,Housing,GGEXP
Usstria,USA,2018,0.474686954,PC_GDP,Housing,GGEXP
Prstria,PRT,2001,5.718939043,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2002,5.088630706,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2003,5.096829721,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2004,5.356746372,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2005,5.16292677,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2006,4.362107267,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2007,4.171608231,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2008,3.889788847,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2009,4.75191501,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2010,6.389983978,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2011,4.51511237,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2012,4.01384305,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2013,3.758598579,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2014,6.994979379,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2015,4.947189204,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2016,3.167610052,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2017,5.270996204,PC_GDP,Economic Affairs,GGEXP
Prstria,PRT,2018,3.779319624,PC_GDP,Economic Affairs,GGEXP
Hustria,HUN,2001,5.355328697,PC_GDP,Education,GGEXP
Hustria,HUN,2002,5.662584973,PC_GDP,Education,GGEXP
Hustria,HUN,2003,6.399106796,PC_GDP,Education,GGEXP
Hustria,HUN,2004,5.890995294,PC_GDP,Education,GGEXP
Hustria,HUN,2005,5.993528765,PC_GDP,Education,GGEXP
Hustria,HUN,2006,5.918571737,PC_GDP,Education,GGEXP
Hustria,HUN,2007,5.516493149,PC_GDP,Education,GGEXP
Hustria,HUN,2008,5.298003683,PC_GDP,Education,GGEXP
Hustria,HUN,2009,5.371003517,PC_GDP,Education,GGEXP
Hustria,HUN,2010,5.519512631,PC_GDP,Education,GGEXP
Hustria,HUN,2011,5.075203063,PC_GDP,Education,GGEXP
Hustria,HUN,2012,4.69786567,PC_GDP,Education,GGEXP
Hustria,HUN,2013,4.719873113,PC_GDP,Education,GGEXP
Hustria,HUN,2014,5.215468134,PC_GDP,Education,GGEXP
Hustria,HUN,2015,5.225698834,PC_GDP,Education,GGEXP
Hustria,HUN,2016,5.003188488,PC_GDP,Education,GGEXP
Hustria,HUN,2017,5.116958134,PC_GDP,Education,GGEXP
Hustria,HUN,2018,5.119293476,PC_GDP,Education,GGEXP
Esstria,EST,2001,10.08692893,PC_GDP,Social Protection,GGEXP
Esstria,EST,2002,9.834761443,PC_GDP,Social Protection,GGEXP
Esstria,EST,2003,9.818653954,PC_GDP,Social Protection,GGEXP
Esstria,EST,2004,10.06726512,PC_GDP,Social Protection,GGEXP
Esstria,EST,2005,9.666153226,PC_GDP,Social Protection,GGEXP
Esstria,EST,2006,9.279141524,PC_GDP,Social Protection,GGEXP
Esstria,EST,2007,9.112893647,PC_GDP,Social Protection,GGEXP
Esstria,EST,2008,11.39119704,PC_GDP,Social Protection,GGEXP
Esstria,EST,2009,15.34005797,PC_GDP,Social Protection,GGEXP
Esstria,EST,2010,14.09354752,PC_GDP,Social Protection,GGEXP
Esstria,EST,2011,12.44917377,PC_GDP,Social Protection,GGEXP
Esstria,EST,2012,12.18121994,PC_GDP,Social Protection,GGEXP
Esstria,EST,2013,11.8029406,PC_GDP,Social Protection,GGEXP
Esstria,EST,2014,11.66155215,PC_GDP,Social Protection,GGEXP
Esstria,EST,2015,12.63243596,PC_GDP,Social Protection,GGEXP
Esstria,EST,2016,13.1185944,PC_GDP,Social Protection,GGEXP
Esstria,EST,2017,12.90722868,PC_GDP,Social Protection,GGEXP
Esstria,EST,2018,13.03356518,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2001,7.963532526,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2002,7.901900642,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2003,6.048337422,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2004,5.048726909,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2005,4.811623355,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2006,4.76272557,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2007,4.069575028,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2008,4.152118133,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2009,5.74439533,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2010,4.70215983,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2011,4.906031137,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2012,4.865873743,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2013,5.60653445,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2014,5.539259831,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2015,5.983121635,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2016,5.035860848,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2017,5.148656179,PC_GDP,Gen Pub Services,GGEXP
Svstria,SVK,2018,5.007692684,PC_GDP,Gen Pub Services,GGEXP
Nostria,NOR,2001,0.985612789,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2002,1.131115049,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2003,1.098765463,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2004,1.022478716,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2005,0.887945499,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2006,0.852360019,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2007,0.845299474,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2008,0.821720769,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2009,0.956235606,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2010,0.947065363,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2011,0.925955434,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2012,0.920327673,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2013,0.985600529,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2014,1.02365183,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2015,1.072941095,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2016,1.168536816,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2017,1.158682059,PC_GDP,Pub Order & Safety,GGEXP
Nostria,NOR,2018,1.173765032,PC_GDP,Pub Order & Safety,GGEXP
Svstria,SVK,2001,14.30648759,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2002,14.61158065,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2003,13.65064736,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2004,13.88134606,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2005,14.28451055,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2006,13.00130364,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2007,12.96148754,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2008,12.43530193,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2009,15.07256693,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2010,15.11931541,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2011,14.61091001,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2012,14.83715695,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2013,15.21100609,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2014,14.98686212,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2015,14.69921625,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2016,14.92242336,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2017,14.57209706,PC_GDP,Social Protection,GGEXP
Svstria,SVK,2018,14.34821903,PC_GDP,Social Protection,GGEXP
Austria,AUT,2001,20.61716971,PC_GDP,Social Protection,GGEXP
Austria,AUT,2002,20.87234176,PC_GDP,Social Protection,GGEXP
Austria,AUT,2003,20.97218756,PC_GDP,Social Protection,GGEXP
Austria,AUT,2004,20.56136487,PC_GDP,Social Protection,GGEXP
Austria,AUT,2005,20.23216134,PC_GDP,Social Protection,GGEXP
Austria,AUT,2006,19.85819816,PC_GDP,Social Protection,GGEXP
Austria,AUT,2007,19.40548416,PC_GDP,Social Protection,GGEXP
Austria,AUT,2008,19.58206563,PC_GDP,Social Protection,GGEXP
Austria,AUT,2009,21.23553199,PC_GDP,Social Protection,GGEXP
Austria,AUT,2010,21.39940149,PC_GDP,Social Protection,GGEXP
Austria,AUT,2011,20.69431764,PC_GDP,Social Protection,GGEXP
Austria,AUT,2012,20.91085338,PC_GDP,Social Protection,GGEXP
Austria,AUT,2013,21.30240418,PC_GDP,Social Protection,GGEXP
Austria,AUT,2014,21.45032058,PC_GDP,Social Protection,GGEXP
Austria,AUT,2015,21.18587827,PC_GDP,Social Protection,GGEXP
Austria,AUT,2016,21.01830701,PC_GDP,Social Protection,GGEXP
Austria,AUT,2017,20.49457924,PC_GDP,Social Protection,GGEXP
Austria,AUT,2018,20.12940019,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2001,22.65950121,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2002,22.98721266,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2003,23.73723373,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2004,23.44753074,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2005,22.73925597,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2006,21.66822935,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2007,21.46280643,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2008,21.59847341,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2009,24.27313644,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2010,24.83652557,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2011,24.6926988,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2012,24.5804457,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2013,24.52410386,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2014,23.99810224,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2015,23.48474193,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2016,22.89216808,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2017,22.41150752,PC_GDP,Social Protection,GGEXP
Dnstria,DNK,2018,21.93094671,PC_GDP,Social Protection,GGEXP
Irstria,IRL,2001,3.960203026,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2002,3.780817991,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2003,3.595246254,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2004,3.293073522,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2005,3.151545273,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2006,3.386590417,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2007,3.603872282,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2008,5.168348979,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2009,6.458156699,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2010,25.02991362,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2011,7.516938581,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2012,3.137429308,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2013,3.012363437,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2014,2.97304352,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2015,3.073216514,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2016,2.414738898,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2017,2.192165597,PC_GDP,Economic Affairs,GGEXP
Irstria,IRL,2018,2.327241126,PC_GDP,Economic Affairs,GGEXP
Nlstria,NLD,2001,1.436661748,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2002,1.478038939,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2003,1.475790254,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2004,1.435896661,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2005,1.406650777,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2006,1.403311288,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2007,1.323384531,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2008,1.426611331,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2009,1.562635034,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2010,1.518178561,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2011,1.450122163,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2012,1.394100152,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2013,1.352536024,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2014,1.257073084,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2015,1.213754043,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2016,1.210723144,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2017,1.174157958,PC_GDP,RECULTREL,GGEXP
Nlstria,NLD,2018,1.167641424,PC_GDP,RECULTREL,GGEXP
Grstria,GRC,2001,0.399490551,PC_GDP,Housing,GGEXP
Grstria,GRC,2002,0.374401773,PC_GDP,Housing,GGEXP
Grstria,GRC,2003,0.374500943,PC_GDP,Housing,GGEXP
Grstria,GRC,2004,0.374775786,PC_GDP,Housing,GGEXP
Grstria,GRC,2005,0.335270151,PC_GDP,Housing,GGEXP
Grstria,GRC,2006,0.236847648,PC_GDP,Housing,GGEXP
Grstria,GRC,2007,0.218311906,PC_GDP,Housing,GGEXP
Grstria,GRC,2008,0.257035001,PC_GDP,Housing,GGEXP
Grstria,GRC,2009,0.372156965,PC_GDP,Housing,GGEXP
Grstria,GRC,2010,0.197317677,PC_GDP,Housing,GGEXP
Grstria,GRC,2011,0.185481367,PC_GDP,Housing,GGEXP
Grstria,GRC,2012,0.225413803,PC_GDP,Housing,GGEXP
Grstria,GRC,2013,0.292270967,PC_GDP,Housing,GGEXP
Grstria,GRC,2014,0.27426937,PC_GDP,Housing,GGEXP
Grstria,GRC,2015,0.235249841,PC_GDP,Housing,GGEXP
Grstria,GRC,2016,0.209079434,PC_GDP,Housing,GGEXP
Grstria,GRC,2017,0.185331516,PC_GDP,Housing,GGEXP
Grstria,GRC,2018,0.206806637,PC_GDP,Housing,GGEXP
Usstria,USA,2001,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2002,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2003,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2004,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2005,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2006,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2007,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2008,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2009,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2010,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2011,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2012,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2013,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2014,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2015,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2016,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2017,0,PC_GDP,ENVPROT,GGEXP
Usstria,USA,2018,0,PC_GDP,ENVPROT,GGEXP
Prstria,PRT,2001,6.489124961,PC_GDP,Health,GGEXP
Prstria,PRT,2002,6.558681447,PC_GDP,Health,GGEXP
Prstria,PRT,2003,7.046902817,PC_GDP,Health,GGEXP
Prstria,PRT,2004,7.327125198,PC_GDP,Health,GGEXP
Prstria,PRT,2005,7.394910149,PC_GDP,Health,GGEXP
Prstria,PRT,2006,7.093784873,PC_GDP,Health,GGEXP
Prstria,PRT,2007,7.11958506,PC_GDP,Health,GGEXP
Prstria,PRT,2008,7.301706834,PC_GDP,Health,GGEXP
Prstria,PRT,2009,8.031835694,PC_GDP,Health,GGEXP
Prstria,PRT,2010,7.47823715,PC_GDP,Health,GGEXP
Prstria,PRT,2011,6.955773047,PC_GDP,Health,GGEXP
Prstria,PRT,2012,6.624981315,PC_GDP,Health,GGEXP
Prstria,PRT,2013,6.494986585,PC_GDP,Health,GGEXP
Prstria,PRT,2014,6.291567627,PC_GDP,Health,GGEXP
Prstria,PRT,2015,6.158068815,PC_GDP,Health,GGEXP
Prstria,PRT,2016,6.106387228,PC_GDP,Health,GGEXP
Prstria,PRT,2017,6.246907011,PC_GDP,Health,GGEXP
Prstria,PRT,2018,6.290533716,PC_GDP,Health,GGEXP
Jpstria,JPN,2005,13.04886853,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2006,13.08776937,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2007,13.39211591,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2008,14.03040085,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2009,15.84909939,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2010,15.98802368,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2011,16.68316686,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2012,16.66586525,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2013,16.54497953,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2014,16.33968117,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2015,16.06461871,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2016,16.24296127,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2017,16.11830355,PC_GDP,Social Protection,GGEXP
Jpstria,JPN,2018,16.12803644,PC_GDP,Social Protection,GGEXP
Itstria,ITA,2001,0.672667162,PC_GDP,Housing,GGEXP
Itstria,ITA,2002,0.671012056,PC_GDP,Housing,GGEXP
Itstria,ITA,2003,0.658367016,PC_GDP,Housing,GGEXP
Itstria,ITA,2004,0.671388311,PC_GDP,Housing,GGEXP
Itstria,ITA,2005,0.641468503,PC_GDP,Housing,GGEXP
Itstria,ITA,2006,0.629611844,PC_GDP,Housing,GGEXP
Itstria,ITA,2007,0.645432445,PC_GDP,Housing,GGEXP
Itstria,ITA,2008,0.638572622,PC_GDP,Housing,GGEXP
Itstria,ITA,2009,0.734801499,PC_GDP,Housing,GGEXP
Itstria,ITA,2010,0.755486603,PC_GDP,Housing,GGEXP
Itstria,ITA,2011,0.645941625,PC_GDP,Housing,GGEXP
Itstria,ITA,2012,0.684547077,PC_GDP,Housing,GGEXP
Itstria,ITA,2013,0.572561932,PC_GDP,Housing,GGEXP
Itstria,ITA,2014,0.50662232,PC_GDP,Housing,GGEXP
Itstria,ITA,2015,0.502979723,PC_GDP,Housing,GGEXP
Itstria,ITA,2016,0.45518104,PC_GDP,Housing,GGEXP
Itstria,ITA,2017,0.440379575,PC_GDP,Housing,GGEXP
Itstria,ITA,2018,0.463409997,PC_GDP,Housing,GGEXP
Hustria,HUN,2001,2.04173729,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2002,2.268432135,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2003,2.123560225,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2004,1.978644767,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2005,1.990104226,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2006,2.109782414,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2007,1.956889145,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2008,1.975089433,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2009,1.924414731,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2010,1.832539846,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2011,1.893539361,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2012,1.922117116,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2013,2.021972229,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2014,1.88212848,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2015,2.00509389,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2016,2.28829806,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2017,2.315060857,PC_GDP,Pub Order & Safety,GGEXP
Hustria,HUN,2018,2.251435447,PC_GDP,Pub Order & Safety,GGEXP
Esstria,EST,2001,6.338475689,PC_GDP,Education,GGEXP
Esstria,EST,2002,6.516902848,PC_GDP,Education,GGEXP
Esstria,EST,2003,6.267979931,PC_GDP,Education,GGEXP
Esstria,EST,2004,6.158809522,PC_GDP,Education,GGEXP
Esstria,EST,2005,5.902193031,PC_GDP,Education,GGEXP
Esstria,EST,2006,5.860393999,PC_GDP,Education,GGEXP
Esstria,EST,2007,5.737634926,PC_GDP,Education,GGEXP
Esstria,EST,2008,6.475426421,PC_GDP,Education,GGEXP
Esstria,EST,2009,6.97799894,PC_GDP,Education,GGEXP
Esstria,EST,2010,6.464701636,PC_GDP,Education,GGEXP
Esstria,EST,2011,6.030848551,PC_GDP,Education,GGEXP
Esstria,EST,2012,6.083408051,PC_GDP,Education,GGEXP
Esstria,EST,2013,5.871785631,PC_GDP,Education,GGEXP
Esstria,EST,2014,5.48513665,PC_GDP,Education,GGEXP
Esstria,EST,2015,5.878102984,PC_GDP,Education,GGEXP
Esstria,EST,2016,5.672170636,PC_GDP,Education,GGEXP
Esstria,EST,2017,5.698225174,PC_GDP,Education,GGEXP
Esstria,EST,2018,6.189925631,PC_GDP,Education,GGEXP
Postria,POL,2001,1.285683882,PC_GDP,Housing,GGEXP
Postria,POL,2002,1.425949091,PC_GDP,Housing,GGEXP
Postria,POL,2003,1.336162567,PC_GDP,Housing,GGEXP
Postria,POL,2004,1.207958314,PC_GDP,Housing,GGEXP
Postria,POL,2005,1.178741659,PC_GDP,Housing,GGEXP
Postria,POL,2006,0.968859102,PC_GDP,Housing,GGEXP
Postria,POL,2007,0.77829301,PC_GDP,Housing,GGEXP
Postria,POL,2008,0.807580966,PC_GDP,Housing,GGEXP
Postria,POL,2009,0.941698774,PC_GDP,Housing,GGEXP
Postria,POL,2010,0.781914872,PC_GDP,Housing,GGEXP
Postria,POL,2011,0.838320067,PC_GDP,Housing,GGEXP
Postria,POL,2012,0.803719103,PC_GDP,Housing,GGEXP
Postria,POL,2013,0.739334719,PC_GDP,Housing,GGEXP
Postria,POL,2014,0.716239545,PC_GDP,Housing,GGEXP
Postria,POL,2015,0.706991778,PC_GDP,Housing,GGEXP
Postria,POL,2016,0.599909303,PC_GDP,Housing,GGEXP
Postria,POL,2017,0.559212024,PC_GDP,Housing,GGEXP
Postria,POL,2018,0.59341248,PC_GDP,Housing,GGEXP
Lustria,LUX,2001,0.949397121,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2002,1.000370158,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2003,1.062518067,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2004,1.077660038,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2005,1.064964783,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2006,0.967450588,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2007,0.891931334,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2008,0.93903311,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2009,1.025975486,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2010,1.04388462,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2011,1.016642184,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2012,1.025659743,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2013,1.019644057,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2014,0.992784555,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2015,0.999984481,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2016,0.980093164,PC_GDP,Pub Order & Safety,GGEXP
Lustria,LUX,2017,1.061178162,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2001,1.446430893,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2002,1.527242543,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2003,1.559362862,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2004,1.528328029,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2005,1.507329103,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2006,1.476394515,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2007,1.459440804,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2008,1.538561921,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2009,1.662137695,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2010,1.682863986,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2011,1.63712143,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2012,1.625284134,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2013,1.631691833,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2014,1.632690085,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2015,1.622474564,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2016,1.629225528,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2017,1.63455208,PC_GDP,Pub Order & Safety,GGEXP
Frstria,FRA,2018,1.662579842,PC_GDP,Pub Order & Safety,GGEXP
Prstria,PRT,2001,1.029939169,PC_GDP,Housing,GGEXP
Prstria,PRT,2002,0.919123688,PC_GDP,Housing,GGEXP
Prstria,PRT,2003,0.749877499,PC_GDP,Housing,GGEXP
Prstria,PRT,2004,0.693373515,PC_GDP,Housing,GGEXP
Prstria,PRT,2005,0.642001035,PC_GDP,Housing,GGEXP
Prstria,PRT,2006,0.70546535,PC_GDP,Housing,GGEXP
Prstria,PRT,2007,0.694652596,PC_GDP,Housing,GGEXP
Prstria,PRT,2008,0.762461639,PC_GDP,Housing,GGEXP
Prstria,PRT,2009,0.819917463,PC_GDP,Housing,GGEXP
Prstria,PRT,2010,0.560951857,PC_GDP,Housing,GGEXP
Prstria,PRT,2011,0.440764836,PC_GDP,Housing,GGEXP
Prstria,PRT,2012,0.45828301,PC_GDP,Housing,GGEXP
Prstria,PRT,2013,0.486004442,PC_GDP,Housing,GGEXP
Prstria,PRT,2014,0.491465969,PC_GDP,Housing,GGEXP
Prstria,PRT,2015,0.476147659,PC_GDP,Housing,GGEXP
Prstria,PRT,2016,0.419615418,PC_GDP,Housing,GGEXP
